1327 7446 2
1328 8402 2
1328 3800 2
1328 6100 2
1328 4688 2
1329 3981 2
1329 7734 2
1329 7704 2
1329 1354 2
1329 2348 2
1329 1431 2
1329 2880 2
1329 2708 1
1329 9918 1
1329 3721 1
1330 1892 2
1330 6604 2
1330 8269 2
1330 9839 1
1331 4202 2
1331 9173 2
1331 2852 2
1331 3688 2
1331 1512 2
1331 9504 2
1331 4175 2
1331 6338 2
1331 7261 2
1331 4234 2
1331 7739 2
1331 2772 2
1331 8546 2
1331 6527 2
1331 6248 2
1331 9441 2
1331 5058 2
1331 4161 2
1331 6554 2
1331 3212 2
1331 7186 2
1331 9475 2
1331 7747 1
1331 3595 1
1331 3841 1
1332 2918 2
1332 5021 2
1332 8076 1
1333 1921 2
1333 5467 1
1333 4459 1
1333 5452 1
1334 4634 2
1334 3475 2
1334 6140 2
1334 6985 2
1334 4028 2
1334 5561 2
1335 8592 2
1335 9280 2
1335 2367 2
1335 3195 2
1335 8831 2
1335 3544 2
1335 9061 2
1335 9474 2
1335 6572 2
1335 7976 2
1335 6416 2
1335 3294 2
1335 6544 1
1336 3279 2
1336 4903 2
1336 6218 2
1336 1419 2
1336 9900 2
1336 9245 2
1336 9475 2
1336 7957 2
1336 7875 1
1337 3965 2
1337 9815 2
1337 9074 1
1337 1427 1
1337 4270 1
1338 1511 2
1339 6793 2
1339 3961 2
1339 7008 2
1339 4761 1
1340 1959 2
1340 2110 2
1340 3774 2
1340 5135 2
1340 5017 2
1340 3395 1
1340 9134 1
1341 5087 2
1341 2578 2
1342 9635 2
1342 2779 2
1342 6209 2
1342 3005 2
1342 9803 2
1342 7695 2
1342 9395 2
1342 4385 2
1342 1391 2
1342 6923 2
1342 7603 2
1342 2099 2
1342 9438 1
1342 2547 1
1342 4818 1
1343 5715 2
1343 7496 2
1343 4439 1
1344 7147 2
1344 4266 2
1344 7399 2
1344 2647 2
1344 6769 2
1344 9130 1
1344 9035 1
1345 9378 2
1345 7944 2
1345 5906 2
1345 6597 2
1345 4488 2
1345 3111 2
1345 2299 2
1345 4811 2
1345 5087 2
1345 8414 1
1346 4984 2
1347 6848 2
1347 5304 2
1347 4431 2
1347 9721 2
1347 5995 1
1347 8767 1
1347 8228 1
1348 2076 2
1348 7523 1
1349 8712 2
1349 8799 1
1349 5865 1
1350 7086 2
1350 6798 1
1350 6780 1
1350 7416 1
1351 3902 2
1352 8997 2
1352 7306 2
1352 8523 2
1352 2828 2
1352 6648 2
1352 5370 2
1352 7461 2
1352 7750 2
1352 8802 2
1352 7573 1
1352 9049 1
1353 2765 2
1353 7238 2
1353 5970 2
1353 3098 1
1354 8396 2
1354 9759 1
1354 2091 1
1355 7217 2
1355 6072 2
1355 6491 2
1355 9376 2
1355 6820 2
1355 7896 2
1355 7561 2
1355 2551 2
1355 6092 2
1355 6264 2
1355 2294 2
1355 7947 2
1355 1881 2
1355 3472 2
1355 3392 2
1355 6671 2
1355 8984 2
1355 4684 2
1355 4565 2
1355 6543 2
1355 2682 2
1355 1767 2
1355 7090 2
1355 6263 2
1355 2172 2
1355 7503 1
1356 2880 2
1356 7632 2
1356 1369 2
1356 7608 2
1356 5708 2
1356 5806 2
1357 5318 2
1357 3583 2
1357 3904 2
1357 3076 1
1357 1814 1
1358 2239 2
1358 8089 2
1358 8747 2
1358 2334 2
1358 5061 1
1358 7617 1
1358 4279 1
1358 4136 1
1359 4008 2
1359 5924 2
1359 5863 2
1359 2607 2
1359 2905 2
1359 7049 1
1360 4211 2
1360 1941 2
1360 4785 2
1360 5268 1
1361 7283 2
1361 9753 2
1361 9462 2
1361 3332 2
1361 6341 2
1361 2986 2
1361 2696 2
1361 7657 2
1361 8993 2
1361 6833 2
1361 3903 2
1361 5692 2
1361 9220 2
1361 8001 2
1361 8121 1
1361 2885 1
1362 9313 2
1362 1859 2
1362 2515 2
1362 9995 2
1363 5361 2
1364 9005 2
1364 7788 2
1364 6412 2
1365 7674 2
1365 8767 2
1365 3206 2
1365 5783 2
1365 9769 2
1365 3501 2
1365 5798 2
1365 7256 2
1365 6532 2
1365 4412 2
1365 2271 2
1365 5925 2
1365 6262 1
1365 6730 1
1366 2609 2
1366 6297 2
1366 1418 1
1367 8255 2
1367 6496 2
1367 2438 2
1367 4713 2
1367 9643 2
1367 6824 2
1367 6694 2
1367 7461 2
1367 8398 2
1367 8228 2
1367 6727 2
1367 3964 2
1367 8109 2
1367 6559 2
1367 2321 2
1367 6221 2
1367 1559 2
1367 3663 2
1367 2379 1
1367 5591 1
1368 1680 2
1368 2910 2
1368 7480 2
1368 4321 2
1368 3733 2
1368 4161 2
1368 4151 2
1368 8195 2
1368 8800 2
1368 2530 2
1368 5425 2
1368 5645 2
1368 7086 2
1368 6735 2
1368 1945 1
1368 3030 1
1369 7651 2
1369 6862 2
1369 4491 2
1369 9817 2
1369 4982 2
1369 3082 2
1369 7272 1
1370 5074 2
1370 7714 1
1370 5815 1
1371 2140 2
1371 8687 2
1371 4618 2
1371 6991 2
1371 5279 2
1371 7135 2
1371 1766 2
1371 9471 2
1371 5060 2
1371 6507 2
1371 6388 2
1371 1467 2
1371 6460 1
1371 4555 1
1372 7666 2
1372 3351 2
1372 4565 2
1372 1823 2
1372 1996 2
1372 9511 2
1372 9980 2
1372 9313 2
1372 2609 2
1372 9941 2
1372 6263 2
1372 6644 1
1373 4785 2
1373 6092 2
1373 8977 2
1373 5150 2
1373 6161 2
1373 6212 2
1373 2866 1
1374 3456 2
1374 7903 2
1374 6202 2
1374 6143 2
1374 6981 2
1374 5862 2
1374 4944 2
1374 5469 2
1374 1792 2
1374 9324 2
1374 6622 2
1374 7307 1
1375 3330 2
1375 9762 2
1375 6380 1
1375 4431 1
1375 8024 1
1375 1695 1
1375 2319 1
1375 8198 1
1375 5380 1
1376 9952 2
1376 6491 2
1376 3112 2
1376 7486 1
1376 6439 1
1377 4563 2
1377 8144 2
1377 3464 2
1377 4596 2
1377 3491 2
1377 4411 2
1377 8283 2
1377 4146 2
1377 9498 2
1377 8923 2
1377 2128 2
1377 1392 2
1377 7505 2
1377 1582 2
1377 7198 2
1377 7168 2
1377 6755 2
1377 3795 2
1377 4112 2
1377 4797 2
1377 5294 2
1377 2715 2
1377 2542 2
1378 2943 2
1378 4859 2
1378 4558 2
1378 6610 2
1378 9526 2
1378 4862 2
1378 5228 2
1378 5757 2
1378 4671 2
1378 8429 2
1378 7577 2
1378 6121 2
1378 6766 2
1378 1988 2
1378 6148 2
1378 9943 2
1378 9630 2
1378 4813 1
1379 1984 2
1379 4634 2
1379 4160 2
1379 4619 2
1379 2133 2
1379 6427 2
1379 4209 2
1379 7565 2
1379 8199 2
1379 6873 2
1379 2652 2
1379 2640 2
1379 3245 2
1379 2894 2
1379 3669 2
1379 1501 2
1379 6808 1
1380 9811 2
1380 1676 2
1380 3171 2
1380 3524 2
1380 5113 1
1381 7211 2
1381 3287 2
1381 8878 2
1381 9584 2
1381 2518 2
1381 2890 2
1381 5981 2
1381 5097 2
1381 7467 2
1381 3498 2
1381 3745 1
1382 9012 2
1382 4518 2
1382 1668 1
1383 6711 2
1383 7335 2
1383 2553 2
1383 7142 2
1383 1929 2
1383 2736 2
1383 4146 2
1383 7566 2
1383 8806 2
1383 7464 2
1383 9351 2
1383 1880 2
1383 6022 2
1383 9055 2
1383 7967 2
1383 5315 1
1383 2976 1
1384 8653 2
1384 3407 1
1384 7827 1
1385 3039 2
1385 3584 2
1385 6330 2
1385 6268 2
1385 8478 2
1385 6261 1
1386 7114 2
1386 4546 2
1386 6138 2
1386 9526 2
1386 9896 2
1386 3558 2
1386 9002 2
1386 4372 2
1386 4489 2
1386 5207 2
1386 4842 2
1386 3669 2
1386 4318 2
1386 2497 2
1386 3126 1
1387 4421 2
1387 9084 2
1387 3771 2
1387 2114 1
1387 6224 1
1387 5938 1
1388 5882 2
1388 3253 2
1388 4479 2
1388 5879 2
1388 2713 2
1388 7166 2
1388 8133 2
1388 4331 2
1388 5013 2
1388 4557 2
1388 5347 2
1388 6656 2
1388 5355 2
1388 2338 2
1389 6479 2
1389 9643 2
1389 6868 2
1389 3527 2
1389 3055 2
1389 4270 2
1389 8138 2
1389 3844 1
1390 3463 2
1390 6358 2
1390 8436 2
1390 8251 2
1391 3349 2
1391 9855 2
1391 2084 2
1391 3532 2
1391 3220 2
1391 2798 2
1391 5416 2
1391 9613 2
1391 3987 2
1391 8031 2
1391 7697 2
1391 2719 1
1391 9752 1
1391 2721 1
1391 6436 1
1392 9430 2
1392 1898 2
1392 7819 2
1392 9864 2
1392 9953 2
1392 6330 2
1392 9625 2
1392 4903 2
1392 7274 1
1393 9853 2
1393 4805 2
1393 7014 2
1393 1524 2
1393 9873 1
1394 8585 2
1394 5862 2
1394 5887 2
1394 9069 2
1394 1461 2
1394 7354 1
1394 4984 1
1395 5287 2
1395 7719 2
1395 6289 2
1395 6110 2
1395 6831 2
1395 4589 2
1395 9835 2
1395 2806 2
1395 6604 2
1395 1825 2
1395 5484 1
1395 6146 1
1395 6462 1
1396 6020 2
1396 5969 2
1396 4982 2
1396 5144 2
1396 7541 2
1396 6171 2
1396 5634 1
1397 2755 2
1397 6596 2
1397 1453 1
1397 5617 1
1398 9235 2
1398 9826 1
1398 5792 1
1399 7310 2
1399 9138 2
1399 8398 2
1399 5612 1
1399 3268 1
1399 7097 1
1400 9333 2
1400 6713 2
1400 5882 2
1400 4180 2
1400 6094 2
1400 3700 2
1400 2479 1
1400 8036 1
1401 3396 2
1401 6399 2
1401 4486 2
1401 7875 2
1401 6559 2
1401 5378 2
1401 9547 2
1401 3279 2
1401 9528 1
1401 4740 1
1401 3238 1
1402 5747 2
1402 9983 1
1402 9563 1
1403 1688 2
1403 1823 2
1403 6068 2
1403 5918 1
1404 5114 2
1404 8121 2
1404 8116 1
1404 5316 1
1405 7974 2
1405 7630 2
1405 6490 2
1405 5302 2
1405 8800 2
1405 4540 2
1405 8301 2
1405 9321 2
1405 4877 1
1405 2975 1
1405 9623 1
1406 6314 2
1406 6009 2
1406 7671 2
1406 9191 2
1406 2461 2
1406 4237 2
1406 6592 2
1406 4293 1
1406 9120 1
1406 3291 1
1407 4144 2
1407 2443 2
1407 7724 2
1407 7564 1
1407 5778 1
1408 8027 2
1408 1488 2
1408 9025 2
1408 4146 2
1408 4924 2
1408 3824 2
1408 4174 2
1408 6740 2
1408 8071 2
1408 1890 1
1408 3039 1
1409 1450 2
1409 4421 2
1409 5284 2
1409 3133 2
1409 6385 1
1410 4051 2
1410 6432 2
1410 8253 1
1410 8395 1
1410 5746 1
1411 7306 2
1412 5619 2
1412 2242 2
1412 8092 2
1412 3648 2
1412 1890 2
1412 8190 2
1413 4326 2
1413 9500 2
1413 9405 2
1413 3336 1
1414 3669 2
1414 2318 2
1414 3965 2
1414 3444 2
1414 6290 2
1414 6053 2
1414 6068 2
1414 4405 2
1414 2166 1
1415 6201 2
1415 1519 1
1415 9934 1
1415 5831 1
1416 8035 2
1416 7808 2
1416 4419 2
1416 9621 2
1416 5829 2
1416 5364 2
1416 7191 2
1416 4028 2
1416 4188 2
1416 5764 2
1416 3248 2
1416 5854 1
1416 2703 1
1417 8804 2
1417 4487 2
1417 1423 2
1417 3540 1
1418 2314 2
1418 7978 2
1418 3498 2
1418 1688 2
1418 6298 2
1418 3795 2
1418 6788 2
1418 2981 2
1418 5297 2
1418 9114 2
1418 5901 2
1418 8913 2
1418 2083 2
1418 8875 2
1418 8064 2
1418 5230 2
1418 5554 2
1418 7099 2
1418 6201 2
1418 3082 2
1418 7352 2
1419 9110 2
1419 8614 2
1419 8373 2
1419 6074 2
1419 3328 2
1420 5467 2
1420 4382 2
1420 8895 2
1420 5663 2
1420 1720 2
1420 5593 2
1421 2661 2
1421 5579 2
1421 9271 2
1421 9109 1
1422 2015 2
1422 5617 2
1422 6418 2
1422 9592 2
1422 8941 2
1422 3839 2
1422 3681 2
1422 8876 1
1423 5885 2
1423 9910 2
1423 5578 2
1423 7603 2
1423 8451 2
1423 9167 2
1423 7692 2
1423 4953 2
1423 3332 2
1423 2299 2
1424 3265 2
1424 7844 2
1424 7913 2
1424 3800 2
1424 2958 2
1424 3965 2
1424 5351 2
1424 9117 2
1424 7938 2
1424 7546 2
1424 7384 2
1424 4808 2
1424 1656 2
1424 5014 2
1424 6662 2
1424 4929 2
1425 7669 2
1426 8419 2
1426 6712 2
1426 7648 2
1426 2154 2
1426 2526 2
1426 4380 2
1426 1525 2
1426 7861 2
1426 4693 1
1426 6527 1
1426 8713 1
1426 9796 1
1427 7058 2
1427 3935 2
1427 5074 2
1427 3858 2
1427 9074 1
1427 4270 1
1428 2966 2
1428 8967 2
1428 3351 2
1428 6106 1
1429 8214 2
1429 4899 2
1429 5049 2
1429 2554 2
1429 7149 2
1429 8948 2
1429 5338 2
1429 2127 2
1429 8602 2
1429 2683 2
1429 4664 2
1429 3314 1
1429 2660 1
1429 6748 1
1430 2958 2
1430 7057 2
1430 5483 2
1430 4539 2
1430 2313 1
1430 9284 1
1430 9101 1
1431 5052 2
1431 3280 2
1431 2663 2
1431 8931 2
1431 5314 2
1431 9154 2
1431 4343 2
1431 4259 2
1431 6791 2
1431 7139 2
1431 3740 2
1431 4406 1
1431 3627 1
1431 7781 1
1431 8967 1
1432 7542 2
1432 3033 2
1432 5399 1
1432 7147 1
1432 5135 1
1432 5547 1
1433 2978 2
1433 9386 2
1434 5732 2
1434 8039 2
1434 1914 2
1434 3926 2
1434 3494 2
1434 4633 2
1434 8519 2
1434 9065 2
1435 4248 2
1435 2468 2
1435 7153 2
1435 3855 2
1435 7004 2
1435 3386 2
1435 7377 2
1435 7378 2
1435 8930 2
1435 3573 2
1435 2813 2
1435 8077 2
1435 9333 2
1435 1821 1
1436 5356 2
1436 8543 2
1436 4028 1
1437 8494 2
1437 5215 2
1438 7261 2
1439 7094 2
1439 2288 2
1439 3599 2
1439 9408 2
1439 4863 2
1439 9467 2
1439 4697 2
1439 4964 2
1439 9922 2
1439 7069 1
1440 2278 2
1440 8025 2
1440 3596 2
1440 3241 1
1441 5567 2
1441 8214 2
1442 6438 2
1442 1519 2
1442 4121 2
1442 1806 2
1442 5263 2
1442 5569 1
1442 9561 1
1443 7142 2
1443 9180 2
1443 4028 2
1443 8627 2
1443 5614 1
1444 1519 2
1444 1847 2
1444 7573 2
1444 5962 2
1445 8677 2
1445 8924 2
1445 4309 2
1445 6939 2
1445 3330 2
1445 6149 2
1445 7008 2
1445 6576 2
1445 2462 2
1445 5128 2
1445 5469 2
1445 1958 2
1446 8213 2
1446 3011 2
1446 1452 2
1446 7641 2
1446 4842 2
1446 9769 2
1446 9218 2
1446 5106 2
1446 8396 2
1446 6378 2
1446 4198 2
1446 8083 1
1446 9603 1
1446 8638 1
1446 1714 1
1446 6675 1
1447 6055 2
1447 4880 2
1447 1898 2
1447 6415 2
1447 6830 2
1447 6833 2
1447 3969 2
1447 4519 2
1447 2005 2
1447 6825 1
1447 4940 1
1447 5775 1
1448 7576 2
1448 3360 2
1448 8445 2
1448 6202 2
1448 9115 2
1448 6901 2
1449 7091 2
1449 4298 1
1449 3845 1
1450 7122 2
1450 3456 2
1450 5380 2
1450 3992 2
1450 2257 2
1450 6134 2
1450 6676 2
1450 8812 2
1450 3222 2
1450 5107 2
1450 6252 2
1450 7781 2
1450 1889 2
1451 7369 2
1451 4545 2
1451 9225 2
1451 2874 2
1451 7462 1
1451 3628 1
1452 1839 2
1452 7281 2
1452 9005 2
1453 7721 2
1453 3389 2
1453 8920 2
1453 7267 2
1453 5707 2
1453 9368 2
1453 4255 2
1453 5370 2
1453 5617 1
1454 2457 2
1454 3753 2
1454 5191 2
1454 6986 1
1454 5366 1
1455 5334 2
1455 5704 2
1455 2310 2
1455 5968 2
1455 8628 2
1455 7799 2
1455 5271 2
1455 9193 2
1455 3391 2
1455 4597 2
1455 9546 2
1455 7216 2
1455 7278 1
1455 1743 1
1456 3083 2
1456 3382 1
1456 8392 1
1456 7283 1
1457 8089 2
1457 8895 2
1457 7828 2
1457 5590 2
1457 6352 1
1457 8736 1
1458 9370 2
1458 4363 1
1459 7030 2
1459 2724 2
1459 5196 2
1459 6767 2
1459 5070 2
1459 6056 2
1459 3883 2
1459 8038 2
1459 7666 2
1459 5114 2
1459 7741 1
1459 3971 1
1460 6802 2
1460 3735 1
1460 3422 1
1461 5404 1
1462 3430 2
1462 5042 2
1462 3330 2
1462 4416 1
1462 3203 1
1463 6974 2
1463 3000 2
1463 5042 2
1463 9266 2
1463 9419 2
1463 3755 2
1463 6521 2
1463 6360 2
1463 7806 2
1463 6891 2
1463 5135 2
1463 9380 2
1463 1489 2
1463 2969 2
1463 3760 2
1463 4704 2
1463 4656 2
1463 5724 2
1463 9911 1
1464 8222 2
1464 1656 2
1464 5841 2
1464 7447 1
1465 2713 2
1465 2873 2
1465 8252 2
1465 2952 2
1465 3904 2
1465 2227 2
1465 6350 2
1465 1846 2
1465 8983 2
1465 3316 2
1465 1606 2
1465 8959 2
1465 3463 2
1465 9333 2
1465 2780 2
1465 7208 2
1465 6476 2
1465 2466 1
1465 7252 1
1465 9357 1
1465 2201 1
1466 8393 2
1466 9945 2
1466 2985 2
1466 2873 2
1467 2848 2
1467 9679 2
1467 8037 2
1467 3405 2
1467 5422 2
1467 1880 2
1467 4732 2
1467 9187 2
1467 3969 2
1467 4639 2
1467 4711 2
1467 6404 1
1468 7137 2
1468 5039 1
1468 7534 1
1468 1746 1
1468 2814 1
1469 4055 2
1469 2355 2
1469 4416 2
1469 6211 2
1469 9306 2
1469 4577 2
1469 4729 2
1469 8348 2
1469 6816 2
1469 8324 1
1469 9678 1
1469 9996 1
1470 9043 2
1470 4546 2
1470 6432 2
1470 8438 2
1470 7083 2
1470 5723 1
1471 5834 2
1471 2854 2
1471 2222 2
1471 8704 2
1471 3760 2
1471 8409 2
1471 7498 1
1472 5809 2
1472 9324 2
1472 8958 2
1472 2716 2
1472 8354 1
1472 7352 1
1473 2514 2
1473 9406 2
1473 3084 2
1473 7123 2
1473 6850 2
1473 5061 2
1473 3977 2
1473 9746 2
1473 5826 2
1473 4471 2
1473 4335 1
1474 1762 2
1474 1614 1
1474 9558 1
1475 8939 2
1475 6522 2
1475 7331 2
1476 2579 2
1476 8661 2
1476 8430 2
1476 9329 1
1476 3904 1
1477 4439 2
1477 2151 1
1477 4576 1
1477 2248 1
1478 2130 2
1478 9255 2
1478 6872 2
1478 9867 2
1478 1766 2
1478 9888 2
1478 5435 2
1478 4582 2
1478 9856 2
1478 3552 2
1478 3734 1
1479 5707 2
1479 5387 2
1479 5194 2
1479 4112 1
1480 8903 2
1480 1617 1
1480 4620 1
1480 6793 1
1481 8148 2
1481 3369 1
1481 1846 1
1481 6409 1
1482 6867 2
1482 5694 2
1482 6065 2
1482 5240 1
1483 7419 2
1483 5957 2
1483 3957 2
1483 3373 1
1483 5969 1
1483 1588 1
1483 9613 1
1483 4414 1
1483 7458 1
1483 6601 1
1484 5001 2
1484 6627 2
1484 1697 1
1484 8315 1
1484 3928 1
1485 7438 2
1485 9175 2
1485 3800 1
1485 9888 1
1486 9045 2
1486 9476 1
1487 5639 2
1487 9407 2
1487 9508 2
1487 3220 2
1487 9884 2
1487 7788 2
1487 7346 1
1487 4307 1
1487 6298 1
1488 3244 2
1488 7452 2
1488 6415 2
1488 8206 1
1488 4277 1
1488 9427 1
1489 9666 2
1489 7393 2
1489 5325 2
1489 2190 2
1489 5178 2
1490 7145 2
1490 7171 2
1490 7837 2
1490 9402 2
1490 8416 2
1490 4300 2
1490 3319 2
1490 5918 2
1490 5731 1
1490 7629 1
1491 4401 2
1491 6577 2
1491 4234 2
1491 7453 2
1491 7818 2
1491 1606 2
1491 9796 2
1491 9663 2
1491 6241 2
1491 8270 2
1491 5673 2
1491 8171 2
1491 9354 2
1491 4483 2
1491 8686 2
1491 7211 2
1491 8064 2
1491 5381 1
1491 1690 1
1491 6247 1
1491 8862 1
1492 8993 2
1492 5561 2
1492 9038 2
1492 7826 2
1492 9207 2
1492 6218 2
1492 5763 1
1493 1602 2
1493 2958 2
1493 9223 2
1493 1893 1
1493 6107 1
1494 8850 2
1494 3506 1
1496 6204 2
1496 6839 1
1497 2248 2
1497 5150 2
1497 3530 2
1497 6372 2
1497 8012 2
1497 3981 2
1497 9093 2
1497 3437 2
1497 8548 2
1497 1667 2
1497 7447 2
1497 8802 2
1497 3265 2
1497 9492 2
1497 2748 2
1497 8711 2
1497 6397 2
1497 7628 2
1497 7656 2
1497 4144 2
1497 3615 2
1497 2575 2
1497 2896 2
1497 4250 1
1497 5134 1
1498 4153 2
1498 4424 2
1498 7287 2
1498 9491 2
1498 5297 2
1498 7585 2
1498 8720 2
1498 2265 2
1498 3645 2
1498 7091 2
1498 8453 2
1498 5989 2
1498 2708 2
1498 4513 2
1498 4199 2
1498 3741 2
1498 8863 2
1498 2406 1
1498 3912 1
1499 4940 2
1499 6338 2
1499 1988 2
1499 2890 2
1499 8116 2
1499 3416 2
1499 3817 2
1499 9952 2
1499 6910 2
1499 6664 2
1499 8451 2
1499 9534 2
1499 6307 2
1499 5483 2
1499 3455 2
1500 4549 2
1500 3652 2
1500 3527 2
1500 8848 2
1500 3117 2
1500 7200 2
1500 3631 2
1500 2858 2
1500 4314 2
1500 6253 2
1500 3138 2
1500 8273 2
1500 5860 2
1500 9653 2
1500 9155 2
1500 5848 2
1500 7802 2
1500 8708 2
1500 8852 2
1500 5374 2
1500 6745 1
1500 9036 1
1501 9887 1
1501 4015 1
1502 5173 2
1502 5801 2
1502 5662 2
1502 5521 2
1502 3115 2
1502 7198 2
1502 9777 1
1504 9771 2
1504 4349 2
1504 9370 2
1504 9262 2
1504 2242 2
1504 8442 2
1504 1776 1
1505 6615 2
1505 6867 2
1505 8077 2
1505 6936 1
1505 4812 1
1506 9417 2
1506 9974 2
1506 7901 2
1506 2297 2
1506 6955 2
1506 4423 2
1506 4924 2
1506 7492 2
1506 9769 2
1506 1935 2
1506 5653 2
1506 5721 2
1506 1835 2
1506 8705 2
1506 9573 2
1506 7053 2
1507 8278 2
1507 7050 2
1507 6909 2
1507 1901 1
1508 4953 2
1508 5908 2
1508 6157 2
1508 3705 2
1509 5564 2
1509 8498 2
1509 2670 2
1509 3561 2
1509 9048 2
1509 6012 2
1509 5384 2
1509 1882 2
1509 2467 2
1509 9384 2
1509 4545 2
1509 3155 2
1509 7937 2
1509 1538 2
1509 9205 2
1509 5097 2
1509 7159 2
1509 4134 2
1509 5545 2
1509 7372 2
1509 5274 2
1509 2575 2
1509 1714 2
1510 8680 2
1510 4574 2
1510 8941 2
1510 4563 2
1510 6727 2
1510 6303 2
1510 5038 2
1510 4537 1
1510 6761 1
1511 7149 2
1511 3680 2
1511 4105 2
1511 6806 2
1511 6572 2
1511 8824 2
1511 7597 2
1511 9984 2
1511 3082 2
1511 7130 2
1511 9796 2
1511 4579 2
1511 7607 2
1511 5357 2
1511 4045 2
1511 6994 1
1511 8896 1
1512 4028 2
1512 3703 2
1512 6636 2
1512 2465 2
1512 9783 1
1512 1648 1
1513 9879 2
1514 4826 2
1514 5542 2
1514 9635 2
1514 4918 1
1515 7389 2
1515 1746 2
1515 8265 2
1515 3860 2
1515 2815 2
1515 6226 2
1515 7967 2
1515 8397 2
1515 9519 2
1515 7973 2
1515 3828 2
1515 5481 2
1515 9278 2
1515 8307 2
1515 8531 2
1515 3735 2
1515 3166 2
1515 9653 2
1515 5426 2
1515 7220 2
1515 6367 2
1515 9457 2
1515 5899 2
1515 9679 2
1515 5118 2
1515 2688 2
1515 4970 2
1515 4031 2
1515 5012 2
1515 9075 2
1516 6970 2
1516 4249 2
1516 8447 2
1516 3732 2
1516 7636 2
1516 6442 2
1516 8994 2
1516 7511 1
1517 3235 2
1517 6957 2
1517 5557 2
1517 9223 2
1517 9395 2
1517 5395 2
1517 2437 1
1518 3276 2
1518 4794 2
1518 3638 2
1518 5186 2
1518 8850 2
1518 5797 2
1518 6356 2
1518 5435 2
1518 2696 2
1518 1912 2
1518 9636 2
1518 2621 2
1518 8356 2
1518 5406 1
1518 9625 1
1518 5695 1
1518 7388 1
1519 7654 2
1519 6422 2
1519 6963 2
1519 7886 2
1519 9934 1
1519 5831 1
1520 6863 2
1520 4539 2
1520 3212 2
1520 8644 2
1520 3255 2
1520 3889 2
1520 6932 2
1520 4091 2
1520 8171 2
1520 6873 2
1520 2532 2
1520 6329 2
1520 5823 2
1520 7021 2
1520 6535 2
1520 3746 2
1521 8435 2
1521 7052 2
1521 1556 2
1521 8289 1
1521 5482 1
1521 4480 1
1522 7295 2
1522 7842 2
1523 2127 2
1523 7439 1
1523 4104 1
1524 4451 2
1524 4328 2
1524 7621 2
1524 7032 2
1524 1525 2
1524 1769 2
1524 4877 2
1524 3953 2
1524 7494 2
1524 4730 2
1524 7639 2
1524 3947 2
1524 8798 2
1524 7384 2
1524 4869 2
1524 5280 2
1524 7326 2
1524 3032 2
1524 6749 2
1524 1633 2
1524 8822 2
1524 4617 2
1524 2443 2
1525 9365 2
1525 4227 2
1525 7222 2
1525 6339 2
1525 3432 2
1525 1543 2
1525 8753 2
1525 5556 2
1525 8539 1
1525 9734 1
1526 1686 2
1526 2786 2
1526 1933 2
1526 5364 2
1526 9791 2
1526 3492 2
1526 7269 2
1526 3833 1
1526 7634 1
1527 6627 2
1527 6044 2
1527 9145 2
1527 7379 2
1527 1541 2
1527 6089 2
1527 2324 2
1527 2755 2
1527 9934 2
1527 5934 2
1527 2460 2
1527 8816 2
1527 4415 2
1527 6755 2
1527 1829 2
1527 9097 2
1527 3443 2
1527 8218 2
1527 7153 1
1528 6764 2
1528 8436 2
1528 5312 2
1528 6588 1
1528 6593 1
1528 9058 1
1528 8599 1
1529 3382 2
1529 3672 1
1529 4178 1
1530 2199 2
1530 5595 2
1530 6296 2
1530 5961 2
1530 5696 1
1530 5305 1
1531 6753 2
1531 8684 2
1531 7021 1
1531 8275 1
1532 6838 2
1532 8929 2
1532 2040 2
1532 6577 2
1532 9462 2
1532 5579 1
1533 6337 2
1533 7664 2
1533 9830 2
1533 2977 2
1533 5554 2
1533 8326 2
1533 5312 2
1533 6308 1
1534 8056 2
1534 6441 2
1534 8801 2
1534 2551 2
1534 3472 2
1534 7528 1
1535 6872 2
1535 3945 2
1535 1833 2
1535 6933 2
1535 8614 1
1535 4102 1
1535 2362 1
1535 7897 1
1535 1706 1
1536 8736 2
1536 3215 1
1536 5845 1
1536 2412 1
1537 3552 2
1537 6198 2
1537 4321 2
1537 2524 2
1537 6128 2
1537 5633 2
1537 4683 1
1538 9748 2
1538 3503 2
1538 1911 2
1538 9521 2
1538 2384 2
1538 5596 2
1538 3306 2
1538 7459 1
1539 6306 2
1539 3292 1
1539 9115 1
1540 5602 2
1540 3523 2
1540 3490 2
1540 3248 2
1540 8957 2
1540 6587 2
1540 8346 2
1540 7402 2
1540 9782 1
1540 9485 1
1541 5791 2
1541 4609 2
1541 4328 2
1541 1906 2
1541 9349 2
1541 4422 2
1541 6100 2
1541 1645 2
1541 1617 2
1541 4740 2
1541 9043 2
1541 2192 2
1541 6737 2
1541 8401 2
1541 8909 2
1541 8261 2
1541 2953 2
1541 5059 2
1541 5538 2
1541 4784 2
1541 1979 1
1542 4040 2
1542 4881 2
1542 1924 2
1542 5942 2
1542 9692 2
1542 8073 2
1542 7499 2
1542 8402 2
1542 6981 2
1542 2031 2
1542 6565 2
1542 3014 2
1542 7917 2
1542 4679 2
1542 3313 1
1543 4663 2
1543 4487 2
1543 6871 2
1543 7612 2
1543 2848 2
1543 7808 2
1543 8434 2
1543 3978 2
1543 5757 2
1543 9056 2
1543 8524 2
1543 8436 2
1543 8628 2
1543 4249 2
1543 2416 2
1543 3248 2
1543 8417 2
1543 7604 2
